Lote 15505217, Stock:, 5.65 a 0 (5.65),costo,3378.000000, valor,19085.7 
Lote 13424618, Stock:, 0.9 a 0 (0.9),costo,3378.000000, valor,3040.2 
Lote 4935516, Stock:, 0.5 a 0 (0.5),costo,3378.000000, valor,1689 
Lote 18044515, Stock:, 3.75 a 0 (3.75),costo,3378.000000, valor,12667.5 
Lote 18043715, Stock:, 0.45 a 0 (0.45),costo,3378.000000, valor,1520.1 
Lote 9760916, Stock:, 1.16 a 0 (1.16),costo,15571.000000, valor,18062.36 
Lote 12727515, Stock:, 1.2 a 0 (1.2),costo,15571.000000, valor,18685.2 
Lote 12731015, Stock:, 1.7 a 0 (1.7),costo,15571.000000, valor,26470.7 
Lote 12737315, Stock:, 0.8 a 0 (0.8),costo,15571.000000, valor,12456.8 
Lote 9751416, Stock:, 0.7 a 0 (0.7),costo,15571.000000, valor,10899.7 
Lote 552015, Stock:, 1.15 a 0 (1.15),costo,15571.000000, valor,17906.65 
Lote 12725815, Stock:, 0.7 a 0 (0.7),costo,15571.000000, valor,10899.7 
Lote 9736216, Stock:, 0.52 a 0 (0.52),costo,15571.000000, valor,8096.92 
Lote 8906316, Stock:, 1.5 a 0 (1.5),costo,15571.000000, valor,23356.5 
Lote 12731915, Stock:, 0.9 a 0 (0.9),costo,15571.000000, valor,14013.9 
Lote 12729015, Stock:, 1.55 a 0 (1.55),costo,15571.000000, valor,24135.05 
Lote 9722516, Stock:, 0.54 a 0 (0.54),costo,15571.000000, valor,8408.34 
Lote 12739315, Stock:, 0.65 a 0 (0.65),costo,15571.000000, valor,10121.15 
Lote 12730615, Stock:, 0.95 a 0 (0.95),costo,15571.000000, valor,14792.45 
Lote 6987216, Stock:, 3.55 a 0 (3.55),costo,15571.000000, valor,55277.05 
Lote 12729215, Stock:, 0.65 a 0 (0.65),costo,15571.000000, valor,10121.15 
Lote 6981816, Stock:, 1.75 a 0 (1.75),costo,15571.000000, valor,27249.25 
Lote 12748615, Stock:, 1.4 a 0 (1.4),costo,15571.000000, valor,21799.4 
Lote 16470315, Stock:, 1 a 0 (1),costo,63022.000000, valor,63022 
Lote 312215, Stock:, 0.5 a 0 (0.5),costo,63022.000000, valor,31511 
Lote 17462017, Stock:, 1.05 a 0 (1.05),costo,63022.000000, valor,66173.1 
Lote 15916916, Stock:, 5 a 0 (5),costo,3325.000000, valor,16625 
Lote 14767316, Stock:, 1.3 a 0 (1.3),costo,49572.000000, valor,64443.6 
Lote 8657416, Stock:, 0.36 a 0 (0.36),costo,49572.000000, valor,17845.92 
Lote 3574813, Stock:, 0.6 a 0 (0.6),costo,49572.000000, valor,29743.2 
Lote 7107316, Stock:, 0.25 a 0 (0.25),costo,49572.000000, valor,12393 
Lote 10633514, Stock:, 1.25 a 0 (1.25),costo,2763.000000, valor,3453.75 
Lote 1420316, Stock:, 0.2 a 0 (0.2),costo,31462.000000, valor,6292.4 
Lote 1421016, Stock:, 1.02 a 0 (1.02),costo,31462.000000, valor,32091.24 
Lote 12596418, Stock:, 1.04 a 0 (1.04),costo,31462.000000, valor,32720.48 
Lote 19229315, Stock:, 3.1 a 0 (3.1),costo,31462.000000, valor,97532.2 
Lote 12083717, Stock:, 0.89 a 0 (0.89),costo,18856.000000, valor,16781.84 
Lote 20830215, Stock:, 1.98 a 0 (1.98),costo,9596.000000, valor,19000.08 
Lote 3663317, Stock:, 2.4 a 0 (2.4),costo,9596.000000, valor,23030.4 
Lote 12754516, Stock:, 2.3 a 0 (2.3),costo,6132.000000, valor,14103.6 
Lote 11654616, Stock:, 3.07 a 0 (3.07),costo,6132.000000, valor,18825.24 
Lote 13728118, Stock:, 1.23 a 0 (1.23),costo,6183.000000, valor,7605.09 
Lote 412816, Stock:, 3.25 a 0 (3.25),costo,12017.000000, valor,39055.25 
Lote 8661518, Stock:, 0.39 a 0 (0.39),costo,22994.000000, valor,8967.66 
Lote 22228116, Stock:, 3.1 a 0 (3.1),costo,17863.000000, valor,55375.3 
Lote 9880116, Stock:, 0.8 a 0 (0.8),costo,17863.000000, valor,14290.4 
Lote 80015, Stock:, 1.78 a 0 (1.78),costo,8416.000000, valor,14980.48 
Lote 2255417, Stock:, 0.67 a 0 (0.67),costo,8416.000000, valor,5638.72 
Lote 86415, Stock:, 1.7 a 0 (1.7),costo,8416.000000, valor,14307.2 
Lote 3052418, Stock:, 9.11 a 0 (9.11),costo,9410.000000, valor,85725.1 
Lote 5129014, Stock:, 1.02 a 0 (1.02),costo,9410.000000, valor,9598.2 
Lote 3751516, Stock:, 0.04 a 0 (0.04),costo,12701.000000, valor,508.04 
Lote 10345717, Stock:, 0.93 a 0 (0.93),costo,12701.000000, valor,11811.93 
Lote 11376416, Stock:, 5.34 a 0 (5.34),costo,12701.000000, valor,67823.34 
Lote 12969415, Stock:, 0.9 a 0 (0.9),costo,12701.000000, valor,11430.9 
Lote 2569216, Stock:, 0.99 a 0 (0.99),costo,22157.000000, valor,21935.43 
Lote 2511714, Stock:, 0.5 a 0 (0.5),costo,18349.000000, valor,9174.5 
Lote 13130415, Stock:, 0.03 a 0 (0.03),costo,18349.000000, valor,550.47 
Lote 17079115, Stock:, 3.45 a 0 (3.45),costo,18349.000000, valor,63304.05 
Lote 12993315, Stock:, 1.8 a 0 (1.8),costo,18289.000000, valor,32920.2 
Lote 12991515, Stock:, 1.8 a 0 (1.8),costo,18289.000000, valor,32920.2 
Lote 3982717, Stock:, 5.6 a 0 (5.6),costo,9458.000000, valor,52964.8 
Lote 6932916, Stock:, 1.6 a 0 (1.6),costo,16089.000000, valor,25742.4 
Lote 11324016, Stock:, 1.6 a 0 (1.6),costo,6911.000000, valor,11057.6 
Lote 17474715, Stock:, 2.75 a 0 (2.75),costo,10851.000000, valor,29840.25 
Lote 17476715, Stock:, 2.6 a 0 (2.6),costo,10851.000000, valor,28212.6 
Lote 18480215, Stock:, 1.74 a 0 (1.74),costo,2281.000000, valor,3968.94 
Lote 21176815, Stock:, 3.5 a 0 (3.5),costo,2281.000000, valor,7983.5 
Lote 17819215, Stock:, 1.2 a 0 (1.2),costo,2281.000000, valor,2737.2 
Lote 871717, Stock:, 2.5 a 0 (2.5),costo,2281.000000, valor,5702.5 
Lote 20349815, Stock:, 0.66 a 0 (0.66),costo,2281.000000, valor,1505.46 
Lote 10310117, Stock:, 2 a 0 (2),costo,2281.000000, valor,4562 
Lote 8469318, Stock:, 0.01 a 0 (0.01),costo,2281.000000, valor,22.81 
Lote 4273016, Stock:, 2.5 a 0 (2.5),costo,2281.000000, valor,5702.5 
Lote 2391916, Stock:, 1.7 a 0 (1.7),costo,2281.000000, valor,3877.7 
Lote 2398416, Stock:, 27.36 a 0 (27.36),costo,2281.000000, valor,62408.16 
Lote 11548015, Stock:, 7.5 a 0 (7.5),costo,2281.000000, valor,17107.5 
Lote 15792215, Stock:, 10.7 a 0 (10.7),costo,2281.000000, valor,24406.7 
Lote 8568917, Stock:, 1.2 a 0 (1.2),costo,2281.000000, valor,2737.2 
Lote 8618616, Stock:, 3.98 a 0 (3.98),costo,2281.000000, valor,9078.38 
Lote 8619716, Stock:, 13.5 a 0 (13.5),costo,2281.000000, valor,30793.5 
Lote 9452118, Stock:, 1.6 a 0 (1.6),costo,2281.000000, valor,3649.6 
Lote 17637717, Stock:, 0.4 a 0 (0.4),costo,2281.000000, valor,912.4 
Lote 11142916, Stock:, 7.37 a 0 (7.37),costo,2281.000000, valor,16810.97 
Lote 3310216, Stock:, 3.8 a 0 (3.8),costo,2281.000000, valor,8667.8 
Lote 22356716, Stock:, 20.6 a 0 (20.6),costo,2281.000000, valor,46988.6 
Lote 2279316, Stock:, 7.49 a 0 (7.49),costo,2281.000000, valor,17084.69 
Lote 15953016, Stock:, 5.9 a 0 (5.9),costo,2281.000000, valor,13457.9 
Lote 7869217, Stock:, 4.69 a 0 (4.69),costo,9576.000000, valor,44911.44 
Lote 13069317, Stock:, 0.89 a 0 (0.89),costo,9576.000000, valor,8522.64 
Lote 14143915, Stock:, 0.86 a 0 (0.86),costo,10180.000000, valor,8754.8 
Lote 5037914, Stock:, 3.1 a 0 (3.1),costo,4092.000000, valor,12685.2 
Lote 18586215, Stock:, 0.66 a 0 (0.66),costo,8550.000000, valor,5643 
Lote 2092916, Stock:, 0.92 a 0 (0.92),costo,8550.000000, valor,7866 
Lote 2074116, Stock:, 1.75 a 0 (1.75),costo,8550.000000, valor,14962.5 
Lote 40316, Stock:, 0.54 a 0 (0.54),costo,8550.000000, valor,4617 
Lote 10562316, Stock:, 0.6 a 0 (0.6),costo,8550.000000, valor,5130 
Lote 8092216, Stock:, 0.79 a 0 (0.79),costo,8550.000000, valor,6754.5 
Lote 4427617, Stock:, 1.19 a 0 (1.19),costo,18583.000000, valor,22113.77 
Lote 14416316, Stock:, 4.9 a 0 (4.9),costo,8325.000000, valor,40792.5 
Lote 11602615, Stock:, 1.8 a 0 (1.8),costo,8325.000000, valor,14985 
Lote 11486316, Stock:, 3.1 a 0 (3.1),costo,8325.000000, valor,25807.5 
Lote 5492016, Stock:, 5.3 a 0 (5.3),costo,8325.000000, valor,44122.5 
Lote 11608615, Stock:, 3.6 a 0 (3.6),costo,8325.000000, valor,29970 
Lote 4803516, Stock:, 2.2 a 0 (2.2),costo,8325.000000, valor,18315 
Lote 4855416, Stock:, 0.75 a 0 (0.75),costo,8325.000000, valor,6243.75 
Lote 5484316, Stock:, 4.05 a 0 (4.05),costo,8325.000000, valor,33716.25 
Lote 8710316, Stock:, 5.4 a 0 (5.4),costo,8325.000000, valor,44955 
Lote 20316317, Stock:, 1 a 0 (1),costo,8325.000000, valor,8325 
Lote 14423416, Stock:, 2.08 a 0 (2.08),costo,8325.000000, valor,17316 
Lote 2436718, Stock:, 0.85 a 0 (0.85),costo,8325.000000, valor,7076.25 
Lote 14421216, Stock:, 4.06 a 0 (4.06),costo,8325.000000, valor,33799.5 
Lote 20327717, Stock:, 1.2 a 0 (1.2),costo,8325.000000, valor,9990 
Lote 14412516, Stock:, 1.85 a 0 (1.85),costo,8325.000000, valor,15401.25 
Lote 15089216, Stock:, 0.4 a 0 (0.4),costo,8325.000000, valor,3330 
Lote 2181117, Stock:, 2 a 0 (2),costo,8325.000000, valor,16650 
Lote 21295315, Stock:, 1.1 a 0 (1.1),costo,8325.000000, valor,9157.5 
Lote 20161115, Stock:, 1 a 0 (1),costo,8325.000000, valor,8325 
Lote 15344917, Stock:, 2.5 a 0 (2.5),costo,8325.000000, valor,20812.5 
Lote 3589518, Stock:, 0.2 a 0 (0.2),costo,8325.000000, valor,1665 
Lote 11591515, Stock:, 1.42 a 0 (1.42),costo,8325.000000, valor,11821.5 
Lote 5494916, Stock:, 1.3 a 0 (1.3),costo,8325.000000, valor,10822.5 
Lote 4796716, Stock:, 1.18 a 0 (1.18),costo,8325.000000, valor,9823.5 
Lote 14042417, Stock:, 0.75 a 0 (0.75),costo,4464.000000, valor,3348 
Lote 13718217, Stock:, 3.73 a 0 (3.73),costo,4464.000000, valor,16650.72 
Lote 11175617, Stock:, 12 a 0 (12),costo,4464.000000, valor,53568 
Lote 1992317, Stock:, 1.05 a 0 (1.05),costo,4464.000000, valor,4687.2 
Lote 1992417, Stock:, 5.8 a 0 (5.8),costo,4464.000000, valor,25891.2 
Lote 3044418, Stock:, 2.08 a 0 (2.08),costo,4464.000000, valor,9285.12 
Lote 12614018, Stock:, 0.95 a 0 (0.95),costo,4464.000000, valor,4240.8 
Lote 11137917, Stock:, 5.37 a 0 (5.37),costo,4464.000000, valor,23971.68 
Lote 9107416, Stock:, 8.3 a 0 (8.3),costo,4464.000000, valor,37051.2 
Lote 633817, Stock:, 0.5 a 0 (0.5),costo,4464.000000, valor,2232 
Lote 4949916, Stock:, 1.95 a 0 (1.95),costo,4464.000000, valor,8704.8 
Lote 885916, Stock:, 3.54 a 0 (3.54),costo,4464.000000, valor,15802.56 
Lote 16214716, Stock:, 2.1 a 0 (2.1),costo,4464.000000, valor,9374.4 
Lote 7313616, Stock:, 1.12 a 0 (1.12),costo,4464.000000, valor,4999.68 
Lote 9765916, Stock:, 0.5 a 0 (0.5),costo,4464.000000, valor,2232 
Lote 10174716, Stock:, 1.6 a 0 (1.6),costo,4464.000000, valor,7142.4 
Lote 15972616, Stock:, 0.5 a 0 (0.5),costo,4464.000000, valor,2232 
Lote 9113916, Stock:, 3.3 a 0 (3.3),costo,4464.000000, valor,14731.2 
Lote 885416, Stock:, 1.6 a 0 (1.6),costo,4464.000000, valor,7142.4 
Lote 7308116, Stock:, 1.09 a 0 (1.09),costo,4464.000000, valor,4865.76 
Lote 14244716, Stock:, 2.55 a 0 (2.55),costo,4464.000000, valor,11383.2 
Lote 21631018, Stock:, 1 a 0 (1),costo,4464.000000, valor,4464 
Lote 22511018, Stock:, 3.04 a 0 (3.04),costo,4464.000000, valor,13570.56 
Lote 4945816, Stock:, 1 a 0 (1),costo,4464.000000, valor,4464 
Lote 4950916, Stock:, 4.55 a 0 (4.55),costo,4464.000000, valor,20311.2 
Lote 21016015, Stock:, 0.36 a 0 (0.36),costo,4464.000000, valor,1607.04 
Lote 888216, Stock:, 1.55 a 0 (1.55),costo,4464.000000, valor,6919.2 
Lote 16218816, Stock:, 0.1 a 0 (0.1),costo,4464.000000, valor,446.4 
Lote 4542016, Stock:, 0.58 a 0 (0.58),costo,4464.000000, valor,2589.12 
Lote 4943916, Stock:, 1.9 a 0 (1.9),costo,4464.000000, valor,8481.6 
Lote 20997515, Stock:, 11.83 a 0 (11.83),costo,4464.000000, valor,52809.12 
Lote 548716, Stock:, 0.8 a 0 (0.8),costo,4464.000000, valor,3571.2 
Lote 14389716, Stock:, 1.27 a 0 (1.27),costo,4464.000000, valor,5669.28 
Lote 8894517, Stock:, 5.2 a 0 (5.2),costo,4464.000000, valor,23212.8 
Lote 21006215, Stock:, 1.65 a 0 (1.65),costo,4464.000000, valor,7365.6 
Lote 527416, Stock:, 3.8 a 0 (3.8),costo,4464.000000, valor,16963.2 
Lote 4542817, Stock:, 3.16 a 0 (3.16),costo,4464.000000, valor,14106.24 
Lote 16225416, Stock:, 2.3 a 0 (2.3),costo,4464.000000, valor,10267.2 
Lote 12844817, Stock:, 0.7 a 0 (0.7),costo,7170.000000, valor,5019 
Lote 12414016, Stock:, 1.35 a 0 (1.35),costo,7170.000000, valor,9679.5 
Lote 17148115, Stock:, 1.55 a 0 (1.55),costo,7170.000000, valor,11113.5 
Lote 20882015, Stock:, 3.1 a 0 (3.1),costo,7170.000000, valor,22227 
Lote 17156415, Stock:, 4.5 a 0 (4.5),costo,7170.000000, valor,32265 
Lote 13747315, Stock:, 1.28 a 0 (1.28),costo,9701.000000, valor,12417.28 
Lote 13739715, Stock:, 1 a 0 (1),costo,9701.000000, valor,9701 
Lote 12629516, Stock:, 0.5 a 0 (0.5),costo,12615.000000, valor,6307.5 
Lote 13706415, Stock:, 2.44 a 0 (2.44),costo,13835.000000, valor,33757.4 
Lote 4295814, Stock:, 3.33 a 0 (3.33),costo,7841.000000, valor,26110.53 
Lote 11561716, Stock:, 0.2 a 0 (0.2),costo,11773.000000, valor,2354.6 
Lote 18338715, Stock:, 1.7 a 0 (1.7),costo,11773.000000, valor,20014.1 
Lote 11561616, Stock:, 0.1 a 0 (0.1),costo,11773.000000, valor,1177.3 
Lote 2027616, Stock:, 0.6 a 0 (0.6),costo,11773.000000, valor,7063.8 
Lote 1517916, Stock:, 3.63 a 0 (3.63),costo,11773.000000, valor,42735.99 
Lote 11562616, Stock:, 5.45 a 0 (5.45),costo,11773.000000, valor,64162.85 
Lote 12507215, Stock:, 1.75 a 0 (1.75),costo,11773.000000, valor,20602.75 
Lote 1951014, Stock:, 1.05 a 0 (1.05),costo,11773.000000, valor,12361.65 
Lote 2030716, Stock:, 2.45 a 0 (2.45),costo,11773.000000, valor,28843.85 
Lote 12514115, Stock:, 2.06 a 0 (2.06),costo,11773.000000, valor,24252.38 
Lote 12599818, Stock:, 1 a 0 (1),costo,5644.000000, valor,5644 
Lote 2490014, Stock:, 1.41 a 0 (1.41),costo,8296.000000, valor,11697.36 
Lote 2616616, Stock:, 4.65 a 0 (4.65),costo,8296.000000, valor,38576.4 
Lote 12720915, Stock:, 1.5 a 0 (1.5),costo,8296.000000, valor,12444 
Lote 2577317, Stock:, 2.17 a 0 (2.17),costo,8296.000000, valor,18002.32 
Lote 23242318, Stock:, 2.41 a 0 (2.41),costo,8296.000000, valor,19993.36 
Lote 2580917, Stock:, 0.9 a 0 (0.9),costo,8451.000000, valor,7605.9 
Lote 12335116, Stock:, 0.49 a 0 (0.49),costo,17452.000000, valor,8551.48 
Lote 11199116, Stock:, 1.96 a 0 (1.96),costo,17452.000000, valor,34205.92 
Lote 14593615, Stock:, 7.2 a 0 (7.2),costo,13812.000000, valor,99446.4 
Lote 7704016, Stock:, 2.35 a 0 (2.35),costo,14332.000000, valor,33680.2 
Lote 11570016, Stock:, 0.7 a 0 (0.7),costo,14332.000000, valor,10032.4 
Lote 14609115, Stock:, 3.47 a 0 (3.47),costo,15666.000000, valor,54361.02 
Lote 14607615, Stock:, 4.16 a 0 (4.16),costo,15666.000000, valor,65170.56 
Lote 4819414, Stock:, 1.5 a 0 (1.5),costo,11124.000000, valor,16686 
Lote 3394016, Stock:, 0.93 a 0 (0.93),costo,11124.000000, valor,10345.32 
Lote 17976715, Stock:, 2.2 a 0 (2.2),costo,11124.000000, valor,24472.8 
Lote 17379715, Stock:, 2.3 a 0 (2.3),costo,11124.000000, valor,25585.2 
Lote 1681212, Stock:, 0.5 a 0 (0.5),costo,13011.000000, valor,6505.5 
Lote 8021213, Stock:, 3.3 a 0 (3.3),costo,13497.000000, valor,44540.1 
Lote 15024516, Stock:, 1.37 a 0 (1.37),costo,13497.000000, valor,18490.89 
Lote 9555416, Stock:, 6 a 0 (6),costo,17057.000000, valor,102342 
Lote 14393015, Stock:, 2.07 a 0 (2.07),costo,23527.000000, valor,48700.89 
Lote 31916, Stock:, 3.39 a 0 (3.39),costo,3913.000000, valor,13265.07 
Lote 7627416, Stock:, 0.55 a 0 (0.55),costo,6692.000000, valor,3680.6 
Lote 7627016, Stock:, 1.7 a 0 (1.7),costo,6692.000000, valor,11376.4 
Lote 7605016, Stock:, 0.43 a 0 (0.43),costo,6692.000000, valor,2877.56 
Lote 10767116, Stock:, 0.2 a 0 (0.2),costo,6692.000000, valor,1338.4 
Lote 17370715, Stock:, 3.4 a 0 (3.4),costo,9517.000000, valor,32357.8 
Lote 2844914, Stock:, 1.18 a 0 (1.18),costo,9517.000000, valor,11230.06 
Lote 17855815, Stock:, 1 a 0 (1),costo,9517.000000, valor,9517 
Lote 1731816, Stock:, 4.75 a 0 (4.75),costo,4770.000000, valor,22657.5 
Lote 15929116, Stock:, 2.12 a 0 (2.12),costo,4770.000000, valor,10112.4 
Lote 9062714, Stock:, 0.4 a 0 (0.4),costo,13842.000000, valor,5536.8 
Lote 17587917, Stock:, 3.02 a 0 (3.02),costo,9975.000000, valor,30124.5 
Lote 13432917, Stock:, 2 a 0 (2),costo,9975.000000, valor,19950 
Lote 5142816, Stock:, 0.41 a 0 (0.41),costo,9975.000000, valor,4089.75 
Lote 17536117, Stock:, 3.23 a 0 (3.23),costo,9975.000000, valor,32219.25 
Lote 11139117, Stock:, 7.26 a 0 (7.26),costo,11300.000000, valor,82038 
Lote 19581715, Stock:, 5 a 0 (5),costo,296.000000, valor,1480 
Lote 17550517, Stock:, 1.5 a 0 (1.5),costo,1521.000000, valor,2281.5 
Lote 14824915, Stock:, 1.01 a 0 (1.01),costo,10438.000000, valor,10542.38 
Lote 16063816, Stock:, 1.2 a 0 (1.2),costo,10438.000000, valor,12525.6 
Lote 4250517, Stock:, 3.09 a 0 (3.09),costo,10438.000000, valor,32253.42 
Lote 408315, Stock:, 1.26 a 0 (1.26),costo,3736.000000, valor,4707.36 
Lote 16090815, Stock:, 1.65 a 0 (1.65),costo,3736.000000, valor,6164.4 
Lote 8857516, Stock:, 1 a 0 (1),costo,3736.000000, valor,3736 
Lote 385217, Stock:, 2 a 0 (2),costo,3736.000000, valor,7472 
Lote 22249117, Stock:, 2.2 a 0 (2.2),costo,3736.000000, valor,8219.2 
Lote 14715115, Stock:, 0.55 a 0 (0.55),costo,3736.000000, valor,2054.8 
Lote 10906214, Stock:, 6.1 a 0 (6.1),costo,3736.000000, valor,22789.6 
Lote 11489618, Stock:, 50 a 0 (50),costo,3736.000000, valor,186800 
Lote 8865116, Stock:, 1 a 0 (1),costo,3736.000000, valor,3736 
Lote 1172619, Stock:, 50 a 0 (50),costo,3736.000000, valor,186800 
Lote 8863816, Stock:, 1 a 0 (1),costo,3736.000000, valor,3736 
Lote 8858416, Stock:, 1 a 0 (1),costo,3736.000000, valor,3736 
Lote 8861016, Stock:, 1 a 0 (1),costo,3736.000000, valor,3736 
Lote 8862016, Stock:, 1 a 0 (1),costo,3736.000000, valor,3736 
Lote 15230216, Stock:, 1.35 a 0 (1.35),costo,3736.000000, valor,5043.6 
Lote 14396916, Stock:, 1 a 0 (1),costo,3736.000000, valor,3736 
Lote 5903717, Stock:, 0.5 a 0 (0.5),costo,3736.000000, valor,1868 
Lote 18461317, Stock:, 1.09 a 0 (1.09),costo,3736.000000, valor,4072.24 
Lote 22044315, Stock:, 0.35 a 0 (0.35),costo,3736.000000, valor,1307.6 
Lote 467317, Stock:, 1.4 a 0 (1.4),costo,3736.000000, valor,5230.4 
Lote 17101917, Stock:, 7.2 a 0 (7.2),costo,3736.000000, valor,26899.2 
Lote 15497215, Stock:, 1.04 a 0 (1.04),costo,3736.000000, valor,3885.44 
Lote 17406715, Stock:, 5.3 a 0 (5.3),costo,3736.000000, valor,19800.8 
Lote 2354719, Stock:, 1.38 a 0 (1.38),costo,3736.000000, valor,5155.68 
Lote 5908317, Stock:, 1 a 0 (1),costo,3736.000000, valor,3736 
Lote 8862816, Stock:, 1 a 0 (1),costo,3736.000000, valor,3736 
Lote 1386118, Stock:, 8.7 a 0 (8.7),costo,3736.000000, valor,32503.2 
Lote 8305716, Stock:, 4.5 a 0 (4.5),costo,3736.000000, valor,16812 
Lote 1377418, Stock:, 1.5 a 0 (1.5),costo,3736.000000, valor,5604 
Lote 21773315, Stock:, 20 a 0 (20),costo,3736.000000, valor,74720 
Lote 8776616, Stock:, 0.5 a 0 (0.5),costo,3736.000000, valor,1868 
Lote 8787716, Stock:, 0.5 a 0 (0.5),costo,3736.000000, valor,1868 
Lote 8796016, Stock:, 1.6 a 0 (1.6),costo,3736.000000, valor,5977.6 
Lote 8788116, Stock:, 0.5 a 0 (0.5),costo,3736.000000, valor,1868 
Lote 8788416, Stock:, 0.5 a 0 (0.5),costo,3736.000000, valor,1868 
Lote 8786516, Stock:, 0.2 a 0 (0.2),costo,3736.000000, valor,747.2 
Lote 5698917, Stock:, 3.9 a 0 (3.9),costo,3736.000000, valor,14570.4 
Lote 16492917, Stock:, 0.85 a 0 (0.85),costo,3736.000000, valor,3175.6 
Lote 21069317, Stock:, 4.53 a 0 (4.53),costo,3736.000000, valor,16924.08 
Lote 8776716, Stock:, 0.5 a 0 (0.5),costo,3736.000000, valor,1868 
Lote 13022615, Stock:, 2.5 a 0 (2.5),costo,3736.000000, valor,9340 
Lote 20395815, Stock:, 0.5 a 0 (0.5),costo,3736.000000, valor,1868 
Lote 5837217, Stock:, 5 a 0 (5),costo,3736.000000, valor,18680 
Lote 10260516, Stock:, 0.8 a 0 (0.8),costo,3736.000000, valor,2988.8 
Lote 10616516, Stock:, 1 a 0 (1),costo,3736.000000, valor,3736 
Lote 15070815, Stock:, 5.7 a 0 (5.7),costo,3736.000000, valor,21295.2 
Lote 9816516, Stock:, 1.76 a 0 (1.76),costo,3736.000000, valor,6575.36 
Lote 1374617, Stock:, 1.5 a 0 (1.5),costo,3736.000000, valor,5604 
Lote 15095815, Stock:, 0.94 a 0 (0.94),costo,3736.000000, valor,3511.84 
Lote 17391115, Stock:, 0.9 a 0 (0.9),costo,3736.000000, valor,3362.4 
Lote 3415517, Stock:, 1 a 0 (1),costo,3736.000000, valor,3736 
Lote 16161716, Stock:, 0.2 a 0 (0.2),costo,3736.000000, valor,747.2 
Lote 18833015, Stock:, 1.1 a 0 (1.1),costo,3736.000000, valor,4109.6 
Lote 11478916, Stock:, 23.5 a 0 (23.5),costo,5557.000000, valor,130589.5 
Lote 11477716, Stock:, 0.41 a 0 (0.41),costo,5557.000000, valor,2278.37 
Lote 2821918, Stock:, 15.6 a 0 (15.6),costo,5557.000000, valor,86689.2 
Lote 9260516, Stock:, 1 a 0 (1),costo,23639.000000, valor,23639 
Lote 5630517, Stock:, 1 a 0 (1),costo,23639.000000, valor,23639 
Lote 9245816, Stock:, 1 a 0 (1),costo,23639.000000, valor,23639 
Lote 19743617, Stock:, 0.88 a 0 (0.88),costo,15256.000000, valor,13425.28 
Lote 17983715, Stock:, 4.36 a 0 (4.36),costo,15256.000000, valor,66516.16 
Lote 17987915, Stock:, 1.47 a 0 (1.47),costo,15256.000000, valor,22426.32 
Lote 17988415, Stock:, 1.7 a 0 (1.7),costo,15256.000000, valor,25935.2 
Lote 9651714, Stock:, 0.34 a 0 (0.34),costo,11070.000000, valor,3763.8 
Lote 17992415, Stock:, 3.77 a 0 (3.77),costo,18045.000000, valor,68029.65 
Lote 14577616, Stock:, 3.17 a 0 (3.17),costo,18045.000000, valor,57202.65 
Lote 11364716, Stock:, 4.7 a 0 (4.7),costo,13271.000000, valor,62373.7 
Lote 16354215, Stock:, 1 a 0 (1),costo,4331.000000, valor,4331 
Lote 2539016, Stock:, 0.8 a 0 (0.8),costo,8065.000000, valor,6452 
Lote 2535616, Stock:, 1 a 0 (1),costo,8065.000000, valor,8065 
Lote 15916315, Stock:, 2.3 a 0 (2.3),costo,11451.000000, valor,26337.3 
Lote 20739415, Stock:, 2.5 a 0 (2.5),costo,4478.000000, valor,11195 
Lote 8734718, Stock:, 4.3 a 0 (4.3),costo,4478.000000, valor,19255.4 
Lote 7545207, Stock:, 4.85 a 0 (4.85),costo,4478.000000, valor,21718.3 
Lote 3700913, Stock:, 0.75 a 0 (0.75),costo,4478.000000, valor,3358.5 
Lote 6953918, Stock:, 11.5 a 0 (11.5),costo,4478.000000, valor,51497 
Lote 17086315, Stock:, 1.4 a 0 (1.4),costo,8654.000000, valor,12115.6 
Lote 14698116, Stock:, 3.7 a 0 (3.7),costo,9332.000000, valor,34528.4 
Lote 10874017, Stock:, 8 a 0 (8),costo,9332.000000, valor,74656 
Lote 24487317, Stock:, 2.5 a 0 (2.5),costo,9332.000000, valor,23330 
Lote 13553815, Stock:, 1.6 a 0 (1.6),costo,12068.000000, valor,19308.8 
Lote 22283817, Stock:, 1.92 a 0 (1.92),costo,12068.000000, valor,23170.56 
Lote 9643018, Stock:, 0.01 a 0 (0.01),costo,12068.000000, valor,120.68 
Lote 13754815, Stock:, 0.7 a 0 (0.7),costo,12068.000000, valor,8447.6 
Lote 11734115, Stock:, 0.5 a 0 (0.5),costo,12068.000000, valor,6034 
Lote 13755015, Stock:, 2.66 a 0 (2.66),costo,8093.000000, valor,21527.38 
Lote 4080814, Stock:, 0.45 a 0 (0.45),costo,8093.000000, valor,3641.85 
Lote 12780417, Stock:, 0.5 a 0 (0.5),costo,9802.000000, valor,4901 
Lote 9923216, Stock:, 1.5 a 0 (1.5),costo,4874.000000, valor,7311 
Lote 1879113, Stock:, 0.93 a 0 (0.93),costo,24383.000000, valor,22676.19 
Lote 6887416, Stock:, 1.9 a 0 (1.9),costo,9465.000000, valor,17983.5 
Lote 10758814, Stock:, 1 a 0 (1),costo,9465.000000, valor,9465 
Lote 16202816, Stock:, 0.77 a 0 (0.77),costo,9465.000000, valor,7288.05 
